Entity,Code,Year,Discontinued breastfeeding (deaths),Non-exclusive breastfeeding (deaths),Child stunting (deaths),Low birth weight (deaths),Drug use (deaths),No access to handwashing facility (deaths),Secondhand smoke (deaths),Poor sanitation (deaths),Unsafe water source (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),High body-mass index (obesity) (deaths),High blood pressure (deaths),High blood sugar (deaths),Child wasting (deaths),Iron deficiency (deaths)
Albania,ALB,2005,0.244467289235,20.7396785934,27.7263974508,104.380985008,0.00684347401543,3.56434467858,38.6242863152,1.48750251773,2.50341766594,49.4161373919,19.4075136778,0.0987922786316,0.0623853838646,0.313590374682,111.89823235,0.0359340235891
Albania,ALB,2006,0.197707178878,17.7111166123,22.8315189474,99.9033883953,0.00693912424616,2.96210894763,32.7293296644,1.16929343693,1.98668578786,39.2636830894,17.3063555853,0.0850058713233,0.0581184978074,0.273356519004,94.1261349273,0.038807704505
Albania,ALB,2010,0.128555848076,11.2845611448,12.8737339612,79.789999242,0.00664282116616,1.70427955234,19.6028253084,0.673331726121,1.17223610126,18.5177139002,12.8644268444,0.0545030466126,0.0461832089239,0.180460597522,58.2180059089,0.0465735768796
Albania,ALB,2016,0.0993025778455,9.78299578542,9.09384590883,71.132441548,0.00674979195405,1.26210800362,16.6642783689,0.414948826129,0.811901114491,12.6311788769,10.1967885847,0.0423523330749,0.0413756866032,0.169267626493,47.90338307,0.0442275848958
Algeria,DZA,1990,44.2558761784,811.974337023,1130.94216754,9951.16040623,0.317062916224,273.939032525,824.656490023,383.788275705,585.589919999,470.666967347,1097.46909822,5.32348928566,2.00109735181,52.1753568757,4617.23651839,0.557800654925
Algeria,DZA,1995,32.0598248694,559.096785627,935.33649023,9975.25111264,0.329938551302,201.471487588,509.102222232,252.002374413,429.271472494,215.157389229,776.368134309,4.78972669141,1.70421794501,42.0234416605,3478.54387179,0.608403678702
Algeria,DZA,2000,33.9816753776,482.454895973,543.493141426,10143.7814673,0.356049252159,217.27920118,353.18884785,244.5954534,458.17814216,97.3572543581,592.04092318,4.66708091631,1.67029186659,34.5713031662,2555.22154699,0.831997137096
Algeria,DZA,2005,25.7301714741,354.798860816,241.681251678,9132.60008882,0.371239082694,156.807927074,226.790129895,144.347217091,319.499690429,29.6817751235,391.491871662,4.34228565958,1.58174158216,27.6532995403,1699.26551773,1.02196536649
Algeria,DZA,2006,23.6673906159,327.606782068,211.890016571,8818.06184336,0.374069939373,141.414681783,216.260031308,124.35475025,287.394674542,23.7304427974,362.528268469,4.28793254662,1.55353943641,26.6082353757,1555.20235234,1.02240716869
Algeria,DZA,2010,17.6065189185,238.349352305,127.590452759,7502.81913349,0.375013569741,92.5611171312,167.307931793,70.8262279817,193.974221897,9.02692537699,256.962261059,3.96693731382,1.39709731833,22.3952729254,1088.1731718,0.98519370809
Algeria,DZA,2016,10.886584503,134.940469572,60.1070832415,5079.06219586,0.31908771877,48.4200414136,100.003082313,33.7805339239,108.381864954,2.14788130112,180.068266068,2.88997421202,1.00760957705,13.6441149966,578.128834742,0.821121468473
American Samoa,ASM,1990,0.0104480193022,0.275805027031,0.245803851795,5.29780339701,0.000186480681255,0.119682706804,0.255596215731,0.102719049734,0.183599129851,0.574479479679,0.048441955759,0.0105633453196,0.00159418122475,0.0293005832099,2.4713705317,0.000962540879777
American Samoa,ASM,1995,0.0100017051559,0.252481584403,0.205881920809,4.82856485589,0.000192213194728,0.09970632278,0.244043547774,0.0895990889229,0.167645486698,0.448979818324,0.0420478444064,0.0100040538005,0.00166432898233,0.0305120674557,2.25928101116,0.00109187694874
American Samoa,ASM,2000,0.00680398144494,0.249489302976,0.160018260171,4.14784481367,0.000205022516573,0.0826291106382,0.228598757514,0.0553696697389,0.109198575567,0.380488772442,0.0438925212759,0.00883780193454,0.00191610078165,0.0339146337149,1.97351426838,0.00127990323973
American Samoa,ASM,2005,0.00744662307158,0.24777509745,0.149518416839,3.39428153665,0.000221436458838,0.072613962609,0.174211491461,0.0556132304613,0.113838820711,0.301909817034,0.0388868029617,0.00663248526114,0.00193437277735,0.0354164439811,1.69926035205,0.0012708046737
American Samoa,ASM,2006,0.00756055253108,0.241813707226,0.140879681507,3.18790158483,0.000221345102415,0.0697029374293,0.163561327037,0.055958235399,0.115220027657,0.278338893386,0.0265372250664,0.00579689509639,0.00191775201937,0.0340552709385,1.60931416974,0.00123051909762
American Samoa,ASM,2010,0.00689204855238,0.202460778693,0.103837493755,2.46055603118,0.000217028013096,0.0547907814253,0.127176917118,0.0502260815471,0.104838491696,0.193278845384,0.011745707439,0.00385467057072,0.00169159816504,0.0283823322582,1.27871534602,0.00110727078109
American Samoa,ASM,2016,0.00558863330766,0.148232402957,0.0769347337989,1.83994908966,0.000190700862613,0.0381637709442,0.0872242872403,0.0407639188796,0.0846302083777,0.101258396711,0.0124152664391,0.00244889860028,0.00128389693789,0.0205888770785,0.950974293976,0.000947800665272
Andean Latin America,,1990,315.459286865,4233.00609212,4933.91554172,13727.5232037,0.327715163261,4603.8140783,1894.24064955,4295.11533107,5142.27551723,9322.08009289,5738.97990786,83.1931682649,5.42250787866,39.9079358522,20761.8282739,0.528538310428
Andean Latin America,,1995,175.121204908,2554.15870349,3037.64152264,11331.0134628,0.290565838138,2801.54836501,1268.06216253,2696.8406673,3067.0886776,5208.84452713,4138.17945765,48.2217540981,4.41036575188,32.6675271034,14498.1055925,0.557496646594
Andean Latin America,,2000,96.2690593417,1472.41181297,1922.62833034,9137.99660204,0.268192032876,1680.51632643,809.169280212,1508.5690849,1876.00466707,2877.38598924,2806.07193941,20.7984011061,3.48461766727,27.0015272547,9477.22092405,0.645168364366
Andean Latin America,,2005,58.3034191335,941.194259618,1299.66085684,7535.93806413,0.2705740637,1057.94972458,558.595079409,896.095306734,1150.17430603,1884.60886149,2269.46010284,10.9987750218,2.96552635677,21.4880665161,6266.412273,0.677252722246
Andean Latin America,,2006,52.9080705869,870.39344389,1186.74948787,7248.91906831,0.275237437995,960.816839003,509.307122235,799.743976933,1023.21979452,1732.86345945,2049.21264576,9.95033809169,2.8756745409,20.6776065729,5753.37883804,0.681321304673
Andean Latin America,,2010,31.704804675,613.20513265,822.175217901,6340.39237336,0.302541874374,624.524604118,365.759347585,455.645861876,564.426013435,1177.3485692,1365.35787108,7.06165455101,2.61526295338,18.1816457475,4061.94217235,0.725432320708
Andean Latin America,,2016,19.6324782261,421.225772402,515.677412833,5252.74900524,0.319140060343,377.247185864,251.199294137,247.771402209,290.379361428,624.642705302,884.203894001,5.30194989704,2.14788457633,14.656039667,2637.66709842,0.858192102096
Andorra,AND,1990,0.0012697163536,0.0128754372004,0.00304542393975,0.512248793532,0.0000419812694928,0.00153325012706,0.0261792207701,0.00076582800334,0.00095471150349,0.00286165526027,0.016218924198,0.00141442176756,0.000387746857604,0.0032461340341,0.0547390212369,0.000165299920035
Andorra,AND,1995,0.00147949452042,0.0113211195807,0.00199860899539,0.406475714433,0.0000446688118968,0.00139212179327,0.0193767312376,0.000724127653733,0.000957633794817,0.00141829953592,0.0131066014788,0.00129080115663,0.000431254961945,0.0028088497676,0.0457026760616,0.000180809462093
Andorra,AND,2000,0.00157090760595,0.00908214674591,0.00131920201803,0.272827470396,0.0000416207438304,0.00109968032439,0.012398595233,0.000573951469115,0.000899339029241,0.000681701726634,0.00870367420372,0.000985837483657,0.000406239882421,0.00202226306121,0.0316958370152,0.00016664871756
Andorra,AND,2005,0.00173726524231,0.0103827147014,0.00137579049298,0.310432981029,0.0000487960835827,0.00116916027254,0.0127498157,0.000538334210893,0.00104561021302,0.000580436397002,0.00913657391213,0.00102706547495,0.000421678646973,0.00207684104763,0.0308236857425,0.000172167073661
Andorra,AND,2006,0.00176853346064,0.0104476784315,0.00137514396368,0.310550392697,0.0000497021184993,0.00117543713317,0.01274360764,0.000534575467679,0.00107437801247,0.000548392036662,0.00909344146047,0.00101815982771,0.000424365677584,0.00206688079007,0.0308204470864,0.000173755576627
Andorra,AND,2010,0.00191289871002,0.0107843207311,0.0013704108856,0.31809108491,0.0000545655679668,0.00121052341313,0.0122361644396,0.000531484562793,0.00119322727883,0.000450102568276,0.00895325087343,0.00101172319321,0.000442349710871,0.00206589982073,0.0309651394966,0.000183074571922
Andorra,AND,2016,0.00184871624124,0.010407621408,0.00134223430904,0.31619025367,0.0000573728859759,0.00119783220377,0.011773514606,0.000472137143898,0.00117360073501,0.000347423620435,0.00876135109367,0.00101043262239,0.000448208166703,0.00211620299923,0.0307240849886,0.000189674830119
Angola,AGO,1990,713.382352103,9035.21974287,13497.3486764,7304.06613991,0.0541694892509,17417.0783718,1066.92552071,22922.035757,27927.0439577,6348.90379029,3074.61218569,9.41292863577,1.09849439645,3.31704338957,46241.1173963,0.0689086733927
Angola,AGO,1995,693.572409703,9183.43610238,13240.0495948,7815.87309651,0.0615372398576,17930.1340841,1031.03758034,23664.1097328,28949.8531167,6103.27401253,2969.80172735,9.68567140598,1.12397902528,3.37174572721,45982.1430197,0.0861358554584
Angola,AGO,2000,669.027776873,9057.01402089,12132.9220597,8548.1455405,0.0831842963831,17651.775685,1015.6120072,22269.2585733,28023.0434577,6431.67889946,3415.27314077,13.3710907901,1.3722042416,4.16033605655,45157.3632525,0.115621095036
Angola,AGO,2005,456.267078782,6667.15024819,6447.94636099,8883.32823419,0.125041640106,12275.4551711,1028.3932906,14176.7259089,18076.049214,6203.34162612,3506.757806,19.1843390423,1.85031845585,5.69933091397,33713.813171,0.23112766825
Angola,AGO,2006,457.311167752,6788.36514848,6134.41605548,8854.14235956,0.133172834496,12061.8313623,1007.5135765,13932.6754387,17756.7812802,5923.70157691,3405.00568997,19.8672204775,1.90070617157,5.92946269197,33433.7892942,0.257594251046
Angola,AGO,2010,321.138874342,4646.56507702,4228.82770805,8823.80022654,0.165823889653,8092.74497361,969.784519884,8749.40993905,10825.241228,5296.40121392,3106.6443317,21.6581872313,2.01903183892,6.57178485405,26080.3217663,0.377032621304
Angola,AGO,2016,196.03329905,2753.48139406,2057.36230602,7098.34857169,0.172609596433,4467.59075714,562.395355259,4722.68057082,5913.98620542,2399.32587728,1962.32312438,13.7507115554,1.14319779507,4.18297325714,14603.8283885,0.527758878695
Antigua and Barbuda,ATG,1990,0.0384127070708,0.331360712652,0.114866493505,5.45002296774,0.00027365174601,0.243294096311,0.172622132774,0.306491628331,0.3989165778,0.067265540992,0.239802328512,0.00740705573624,0.00251447451867,0.0158509244157,1.48240841218,0.000692433372727
Antigua and Barbuda,ATG,1995,0.0415968235537,0.37443478729,0.11845430718,7.02471400183,0.000319065083952,0.246291455624,0.201342718951,0.281396826913,0.411555424615,0.0566879245755,0.274386675953,0.00801488634635,0.00227028453324,0.0170346699425,1.49723609332,0.000683782011278
Antigua and Barbuda,ATG,2000,0.0371726830419,0.396231488045,0.113933458549,7.26652110856,0.000500655337694,0.229804457431,0.225452317318,0.208149518675,0.365088732422,0.0498426785351,0.308913586022,0.00749113841913,0.0020948872807,0.0209279481684,1.5238333537,0.000710633041528
Antigua and Barbuda,ATG,2005,0.0266393326884,0.353824794472,0.11042725892,5.75213329376,0.000457538432436,0.188515990711,0.228566804808,0.136378479235,0.264188880757,0.0407248553997,0.288458525239,0.00703280608973,0.00205443082046,0.0215635248495,1.34971501806,0.000776721857338
Antigua and Barbuda,ATG,2006,0.0256040054529,0.341474181249,0.104975718892,5.23598894273,0.000423160258886,0.177934593268,0.222287121818,0.128766097439,0.252186163648,0.0368037300127,0.265522569245,0.00664278188224,0.00194292294461,0.0208810669126,1.28181160422,0.000769437547293
Antigua and Barbuda,ATG,2010,0.0233086697911,0.32573589065,0.0957343494072,4.02643015241,0.000426206049729,0.156116746245,0.196347005624,0.112735020428,0.223863472767,0.0275259766267,0.215695962636,0.00583251565593,0.00183827607882,0.0186592044871,1.15830141156,0.000772289929118
Antigua and Barbuda,ATG,2016,0.0194421133514,0.284679862511,0.0807254827374,3.26917341606,0.000416799550695,0.128580974339,0.160715459505,0.0917373525326,0.184834768801,0.0167061227604,0.218996305558,0.00477394660957,0.0015920069978,0.0156959609343,1.01139903087,0.000744927480505
Argentina,ARG,1990,31.7754544494,395.699002019,169.819746339,5615.88455551,0.122528635444,230.416508259,361.792688937,379.494044967,515.448655213,140.040133503,266.112502305,0.642948498613,1.45978490965,10.2815857857,2371.2204911,0.304589773221
Argentina,ARG,1995,20.5069145771,280.822443327,129.448198186,4329.80561084,0.112157821507,115.102429384,288.036940498,192.230600979,284.071393216,76.0666774279,214.320339615,0.487106306116,1.1698571725,9.23948360509,1652.66680357,0.308628279355
Argentina,ARG,2000,13.0157526965,179.332111466,70.611398011,3840.80046004,0.126620199239,52.6792224681,186.591461795,88.803321731,147.07340471,36.9998595228,139.491405857,0.270704458147,0.798050142423,8.43667127988,979.934650835,0.331825258466
Argentina,ARG,2005,8.37138094597,130.740202691,50.4388090059,3105.19853261,0.147801487066,32.8768117562,139.95522897,42.1057502999,84.7341235639,23.4102148107,109.061871619,0.205366058202,0.733883585931,7.16227255658,666.473753092,0.372283268345
Argentina,ARG,2006,7.87964457183,126.220867189,48.0045318084,2965.43384586,0.152154520291,30.5974497142,134.859553762,36.740207447,77.413641191,21.3017595933,104.744770478,0.188003444468,0.724204504782,6.79688515914,617.781008009,0.376771747613
Argentina,ARG,2010,6.83740115735,115.149905944,41.0462486956,2677.80277737,0.175092550989,24.8696242385,120.200734897,23.9979998094,60.1176280101,14.5273235968,92.110528434,0.151148207,0.720303356033,5.98945550966,498.324971555,0.398110729143
Argentina,ARG,2016,5.44662043239,88.1571219316,29.0494744914,2253.40617308,0.174613361531,17.116620732,86.9838516301,13.2116627642,39.9515368403,7.34412316689,68.4435395918,0.124047646974,0.636333242684,4.83500860649,360.886029384,0.409182297376
Armenia,ARM,1990,23.9790822687,233.304111511,129.217729491,713.410793043,0.00889592639055,83.6177250321,241.627798779,173.338677497,186.753102096,312.161382972,179.393961188,0.00595846280486,0.0373817497209,0.632366145053,640.252025532,0.563736270213
Armenia,ARM,1995,13.3443907366,126.500547102,74.2013057199,396.680388306,0.00573505024475,49.5594574308,132.288312285,103.636789005,115.09559406,151.2683889,84.8929462272,0.00426383569244,0.0279957996718,0.499682303038,387.52294232,0.362914151434
Armenia,ARM,2000,4.17269519143,48.0872934286,29.0166817071,226.0125557,0.00456492111078,18.5582935525,62.1441413303,33.8051749966,38.1911206764,47.1011130603,40.6777915797,0.00195499642752,0.0186945534197,0.30023349401,174.840297072,0.200267090859
Armenia,ARM,2005,1.71477814751,28.4274505197,20.4409356541,190.444057309,0.00530260295053,9.14206778556,45.1999674685,11.7505311243,13.3910929612,30.3402970669,32.7885636697,0.00147719466089,0.0175735756113,0.273187693613,116.989132139,0.0424219865423
Armenia,ARM,2006,1.36044492297,24.7491724471,18.4501064275,181.197710814,0.00556753912259,7.64226012208,40.9070706384,9.01902126911,10.2508660533,26.1680890798,30.2962289843,0.00146390015736,0.0174416481607,0.264906189043,102.90545986,0.0251571257875
Armenia,ARM,2010,0.735260079096,20.8218211108,17.0393634285,135.757334125,0.00673137375345,5.55250917162,37.6892678986,4.50627865676,5.02833774028,17.5429484143,31.04069806,0.00137831273802,0.017421539974,0.236259481093,86.5465778667,0.0131959368972
Armenia,ARM,2016,0.487640524156,16.406380947,11.0719105524,93.2321490125,0.00742824171256,3.88176903516,28.9813673314,2.66507690721,2.89551163696,10.9404568149,25.5406226083,0.00139127361988,0.0164735533213,0.175981819235,64.2559696803,0.0146212874223
Australasia,,1990,0.382635935173,12.3587657074,3.69631245975,615.823547858,0.0843150895391,1.7559312483,14.3711183722,0.887923919821,1.29933144699,0.768871321567,4.8612831137,0.486411010861,0.171100375466,2.14306591364,36.5310309085,0.112036373907
Australasia,,1995,0.418410089283,9.02954392158,2.48542090406,446.600231764,0.102277287376,1.33728627451,9.75965770905,0.735305866257,1.23513151487,0.22474252782,3.43372484952,0.399136599523,0.174083900763,1.62948441832,27.1387902878,0.110909399335
Australasia,,2000,0.531653520813,8.32864996499,1.71665700056,339.268412395,0.120138735094,1.0981172872,8.28830488577,0.587751128356,1.19840346736,0.160470819402,2.76733874021,0.264002422193,0.177370440637,1.39567749929,19.3816939049,0.106263159467
Australasia,,2005,0.87434722576,9.78702009234,1.67185138739,336.362862226,0.124052216882,1.23415011314,8.34654920304,0.670061502091,1.85360667765,0.164163366406,2.56633329846,0.197098437977,0.17621716782,1.29614966797,18.8678496958,0.101858774923
Australasia,,2006,0.985741425533,10.2928668183,1.69323312,349.943745012,0.130564136542,1.30472589976,8.32403680055,0.740109622341,2.13438208936,0.160234657306,2.44306247912,0.197989096784,0.175459294209,1.28914764558,19.1260379704,0.101123071142
Australasia,,2010,1.11033795947,10.094983729,1.58489239203,334.104043837,0.151729103648,1.30337439548,7.42025764678,0.727109199987,2.55660180139,0.118508927523,1.845674378,0.196622507779,0.174908656032,1.18561374533,17.7666380324,0.101539774123
Australasia,,2016,0.882879299232,7.78323131696,1.15144111064,285.404245434,0.137446780929,1.00549309362,5.74683675196,0.470839784221,2.11308420507,0.0679183196472,1.50138160397,0.151518032374,0.151000335962,0.863826455591,13.4384464488,0.0954122628833
Australia,AUS,1990,0.275096296245,8.0203910977,2.34426146029,517.54067276,0.0634096471312,1.13865383481,9.58010536142,0.63152905116,0.939035153464,0.491947190579,3.2048225069,0.344012492031,0.135645858242,1.76810111568,23.7281940389,0.0992155124572
Australia,AUS,1995,0.352900859434,6.34359044772,1.69711121218,368.789326309,0.0779405040088,0.963524488573,6.87710445311,0.61279500607,1.03869920143,0.145888161163,2.38499994599,0.286207142944,0.139816367208,1.33115384741,18.9689120687,0.0985156115157
Australia,AUS,2000,0.458701846851,6.83765500135,1.37553935215,258.3657834,0.0951609557428,0.889703975033,6.73922322656,0.490288540067,1.01377679068,0.12108582542,2.24232318719,0.179938682512,0.144650983666,1.11870289245,15.7897182845,0.0953246443724
Australia,AUS,2005,0.769364957443,8.20904925362,1.37884218598,262.777721413,0.0926855680545,1.02919522431,6.86473633662,0.564469204467,1.59510764191,0.126013060708,2.13393995819,0.145577075713,0.144971656842,1.05501073626,15.7788752836,0.090834455197
Australia,AUS,2006,0.853239087826,8.53108883151,1.37537632859,273.834003866,0.0966112627557,1.07034230063,6.72153135462,0.606975598651,1.79926341918,0.120249584816,2.00970610358,0.145389908386,0.143223225041,1.04141891995,15.7632804216,0.089560629036
Australia,AUS,2010,0.889088674454,7.98275574078,1.22374252053,250.638205373,0.115402372515,0.990885874687,5.67223600462,0.530301595031,1.95519197,0.0825391617303,1.46355750387,0.146520180876,0.142334921724,0.950104376259,13.9181491711,0.0880851035661
Australia,AUS,2016,0.710263879385,6.20154456068,0.903019429889,209.845471523,0.105032979124,0.770517469955,4.47537993023,0.347697561973,1.63277346594,0.0469031675933,1.19663624571,0.115451539458,0.125209081279,0.702410782049,10.6799208565,0.0833338859012
Austria,AUT,1990,0.0861358205037,5.05780884119,0.536441569776,187.124275884,0.0108731171401,0.267425289321,6.17896505391,0.113933218563,0.148130916914,0.593023999376,4.93305592287,0.0406113865799,0.0493279269977,0.574546338238,9.28721236574,0.0242848629588
Austria,AUT,1995,0.0608232456372,2.39289909416,0.208976722859,161.265494323,0.0106546691426,0.135983083395,2.55474866189,0.0738988582992,0.0900618844746,0.205787762541,2.1629358766,0.0273848025706,0.0528296080093,0.37700816962,4.4078182831,0.0194468525904
Austria,AUT,2000,0.0727007556071,1.72949473586,0.131016363185,122.104692703,0.0105598542488,0.101782145211,1.66053889329,0.0810498271812,0.0887354239117,0.1141270562,1.38040125151,0.0155680326342,0.0475042587442,0.275284095238,2.91607779748,0.0168148259115
Austria,AUT,2005,0.131151033475,1.69875469199,0.110587016902,119.335663881,0.0116746610945,0.108133156478,1.3465862716,0.125181966492,0.136987492989,0.0774836666719,1.12483796133,0.00925494231267,0.0430704308712,0.265744936263,2.45451130593,0.0166743933104
Austria,AUT,2006,0.143940904509,1.62696024527,0.102941938553,107.846935404,0.0116227281869,0.107105360974,1.22529456141,0.133055764923,0.146175268444,0.0669653791456,1.01738023464,0.00791309998973,0.0416167250634,0.243874377995,2.32563437378,0.0158544996719
Austria,AUT,2010,0.200751626407,1.78284571651,0.100659739509,85.7445615802,0.0134283212934,0.122906182202,1.12954074512,0.167345464331,0.186305282881,0.0508018616008,0.940475799691,0.0058697798154,0.0420702948243,0.228317722998,2.38842893816,0.0173349480545
Austria,AUT,2016,0.173163657499,1.31085548558,0.0675855123991,63.3343448281,0.0130383303518,0.0911219449515,0.702995342997,0.122815504755,0.139363595647,0.0242069317169,0.589314698165,0.00436806390003,0.0350975643544,0.159921515544,1.67501948323,0.0163341391101
Azerbaijan,AZE,1990,89.1310627154,1283.4265026,887.410777346,1844.18356967,0.0226533676581,610.726047567,1308.50371709,797.780918437,723.232963709,1867.05767737,1478.89532064,0.0296106161337,0.0991781774203,2.06577799032,4563.50111168,0.908114347024
Azerbaijan,AZE,1995,66.3131557411,1012.09238486,768.428209161,1546.85970943,0.0204604528415,483.667536582,1093.75269683,633.754939913,571.419836623,1436.23133887,1114.56698714,0.0264681201344,0.0945068324095,1.92295620462,3756.28549978,0.625593929121
Azerbaijan,AZE,2000,30.9523542961,572.442718116,402.953047309,1198.46303946,0.0171963921946,259.724671077,629.571478226,339.339390979,313.591056106,614.106542851,667.899411703,0.0145719371917,0.07363905377,1.32215338825,2149.38208828,0.430000094945
Azerbaijan,AZE,2005,21.8447079979,500.973125494,346.964631173,1358.73546089,0.0221303500509,176.484092954,552.044480555,208.254505923,206.558835744,351.623637301,522.272059211,0.013953142669,0.0871334590769,1.37091059316,1812.7590943,0.472115783217
Azerbaijan,AZE,2006,20.9314385937,500.32899114,328.23895018,1412.03243257,0.0240545634883,163.5279307,566.705109767,185.312044863,186.719331197,322.02967135,539.280775471,0.0150827187951,0.09098039049,1.41430629781,1802.05038412,0.482025828091
Azerbaijan,AZE,2010,17.6300996165,440.005844713,247.219800024,1361.74237733,0.0264969793416,111.084256972,567.886744793,119.321680471,125.24742157,244.61725926,540.810253549,0.0197009861168,0.0955713212985,1.44199652678,1577.04614918,0.650916200909
Azerbaijan,AZE,2016,13.007678682,291.748452842,142.38700183,1007.46309443,0.0228239600817,63.3307057029,405.809402891,75.8104189208,79.2138258858,149.541202633,424.027609715,0.02128427868,0.0809381842513,1.12412834742,1024.08765781,0.765458799249
Bahamas,BHS,1990,0.342945222174,3.82074740441,1.11386743008,28.1546652718,0.00153981122092,1.57911878757,1.09967441634,1.45494802712,2.72250532407,0.941509184478,2.79122800265,0.0466675276062,0.0650686328062,0.114692433508,12.4581371554,0.00441150265353
Bahamas,BHS,1995,0.269421393478,2.87817272162,0.775382411406,21.2734179745,0.0012982894753,1.17368766878,0.819381975894,1.0584123778,2.20386812529,0.546787582468,1.95357887223,0.0376834373074,0.0470472198363,0.0971418634099,9.04640398168,0.00484634341972
Bahamas,BHS,2000,0.135622506583,1.82307762627,0.454043644442,13.3119095727,0.0013473769936,0.663551673015,0.621362386424,0.462652690929,1.09844512039,0.310115332746,1.37389084275,0.0231545194977,0.0254496707178,0.0735820817846,5.73045582695,0.00389076511558
Bahamas,BHS,2005,0.0973440054744,1.80803853317,0.439536622874,15.5899085579,0.00164870284166,0.583696603541,0.640894038804,0.347574577846,0.784856273434,0.27411922588,1.39295406754,0.0182782412008,0.0238848430233,0.0714622981871,5.11505020144,0.00352649638476
Bahamas,BHS,2006,0.0927492592338,1.74649668254,0.424043272673,15.3648463907,0.00166968758445,0.561641479706,0.647821511927,0.334148259974,0.749842758217,0.254266802959,1.26371271084,0.0157820950974,0.0219151541932,0.0678249776728,4.90505080952,0.00354411283662
Bahamas,BHS,2010,0.0842814159787,1.58918970876,0.428991551159,14.194731488,0.00208268219108,0.538309333714,0.669930875517,0.312604690001,0.690639731334,0.222617519753,0.960231864898,0.0166036455349,0.0220462367589,0.0675012565511,4.76780148497,0.00393673584324
Bahamas,BHS,2016,0.0854719836368,1.54483320434,0.41937047501,12.5715736862,0.00216388335544,0.530722887435,0.613657806555,0.326280660368,0.705334882938,0.16995494904,0.95999507122,0.0159169436815,0.021946509776,0.0647259831383,4.67254087259,0.00411225768432
Bahrain,BHR,1990,0.195193407871,4.14628482148,2.73378452936,68.3453377644,0.00264080612034,1.07885102991,2.98631474972,0.837983056221,1.44810137324,2.47992237367,9.48172737312,0.038701475263,0.0358219115715,0.896053756046,23.7460155861,0.00701041219567
Bahrain,BHR,1995,0.146705306125,2.73717962018,1.38882891657,47.6933405103,0.00267743269764,0.699784928459,2.04688835958,0.496590684626,1.03634311723,1.04574809973,6.58063436096,0.0435272772031,0.0261951382404,0.883843958962,14.6803162884,0.00847053692205
Bahrain,BHR,2000,0.117796750116,1.73155742229,0.744306830802,29.1616037156,0.00204638118968,0.523005240953,1.50896294917,0.335401636764,0.785183727113,0.506575179067,4.28789530871,0.0319609062843,0.02186166948,0.711152664536,9.1413037467,0.00793215185726
Bahrain,BHR,2005,0.0924118999977,1.74021364119,0.5162802036,29.0763294946,0.00229133157128,0.512706467515,1.7004070624,0.214963906982,0.561539046226,0.268000410175,4.21118080268,0.0247533577531,0.0223645855491,0.747761952983,8.1989266354,0.00613906406712
Bahrain,BHR,2006,0.0945872959128,1.78961442685,0.494564598259,29.1903574151,0.00247703003062,0.522383447002,1.73175609897,0.214688210177,0.567085739414,0.249235318176,4.38192475935,0.0237200866925,0.0228015785154,0.757611761229,8.19528398411,0.00607314895854
Bahrain,BHR,2010,0.0875048973583,1.53817377222,0.341592365656,25.3141125918,0.00301225868716,0.460612024158,1.40776543583,0.186119797504,0.517361338377,0.155878703444,4.1298507745,0.0211511874131,0.0243324619846,0.695687208124,6.63732625833,0.00699500146911
Bahrain,BHR,2016,0.0670445033956,1.1857275598,0.279908184843,20.9562644925,0.00302236054746,0.369652104341,1.06687495354,0.132972260059,0.394654172047,0.0853087891122,3.71886561247,0.0224638006167,0.0252442214187,0.618208236491,5.467267204,0.00835972804704
Bangladesh,BGD,1990,733.457744415,20201.1855642,40851.7445478,76589.8264184,0.410653771208,38653.9950247,10385.0773432,43040.5195274,49352.9450761,51554.6777643,35482.4137141,34.0231896279,74.6508344589,68.8386242664,143570.783732,43.1113567418
Bangladesh,BGD,1995,511.294853588,15656.7864573,26296.1492603,66901.314905,0.369123985562,27632.7964992,6426.99883857,28853.7294085,33395.7331389,40613.0617182,28837.1706368,26.373980251,59.4558889363,65.5661871315,102575.282517,19.5119384674
Bangladesh,BGD,2000,200.759493734,9823.99079253,15110.9120423,52411.9773786,0.326322934085,15452.4510565,4754.20203474,12405.2989802,14510.9023324,31492.6774004,22942.8395014,11.9945038264,45.8551531001,64.7243324405,61950.6568828,11.7316372812
Bangladesh,BGD,2005,89.9092487413,6297.66231748,8499.53847362,40082.3251669,0.305575726226,9953.52007206,3720.79292034,6731.0155184,8029.52229215,22884.3921737,18666.8454839,7.45863125801,41.7845605827,60.6810963419,43391.6896981,12.4379101003
Bangladesh,BGD,2006,78.0844837736,5590.7711945,7696.17210031,37416.6233031,0.30063631737,8968.51316602,3385.43021293,5898.79210605,7074.75419718,20923.0981411,17193.9318671,7.01057379557,40.3302450134,56.9824361207,39711.3324178,11.3292805825
Bangladesh,BGD,2010,42.067577986,3343.31104707,4881.74288568,27663.1677522,0.276239282946,5750.64600148,2207.45355977,3293.08488651,4056.66555791,14152.1519961,12105.7307082,5.58503475619,32.5122049363,42.0205924628,26887.6706459,8.95211584673
Bangladesh,BGD,2016,27.7491380196,1675.57316037,2117.61054881,16105.1943039,0.229527580442,3181.52285865,1193.61556651,1815.049569,2345.12279833,7190.46432272,7212.84201115,3.671984326,17.1755958797,20.3725566066,13776.930114,7.42318000706
